flight_number,airline_iata,airline_name,origin_iata,origin_city,dest_iata,dest_city,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,status,delay_minutes,distance_km,aircraft_type,origin_weather_code,origin_temp_c,origin_wind_kmh,origin_visibility_km,origin_precip_mm,origin_humidity,dest_weather_code,dest_temp_c,dest_wind_kmh,dest_visibility_km,dest_precip_mm,dest_humidity,weather_severity,origin_weather_severity,dest_weather_severity,hour_of_day,day_of_week,month,is_weekend,is_holiday,congestion_level,origin_congestion,dest_congestion,airline_reliability,historical_delay_rate,is_delayed
IB5814,IB,Iberia,JFK,New York,CDG,Paris,2025-06-11 20:45:00,2025-06-12 04:02:28,2025-06-11 20:47:00,2025-06-12 04:04:28,on_time,0,5833,A321,clear,22.1,10.6,11.3,0.0,79,cloudy,20.0,8.2,6.1,0.3,74,0.115,0.0,0.115,20,2,6,0,0,0.271,0.466,0.075,0.76,0.233,0
AA6627,AA,American Airlines,ORY,Paris,CDG,Paris,2025-12-01 16:50:00,2025-12-01 16:52:33,2025-12-01 16:49:00,2025-12-01 16:51:33,on_time,0,34,A350,clear,24.7,3.5,19.9,0.0,51,rain,16.5,19.0,8.4,10.3,85,0.416,0.0,0.416,16,0,12,0,0,0.58,0.634,0.526,0.81,0.198,0
AF3887,AF,Air France,JFK,New York,LHR,London,2025-08-22 16:30:00,2025-08-22 23:25:30,2025-08-22 18:16:00,2025-08-23 01:11:30,delayed,106,5540,A330,clear,33.6,6.4,16.3,0.0,66,storm,20.9,42.1,3.6,21.2,33,0.794,0.0,0.794,16,4,8,0,0,0.408,0.672,0.144,0.78,0.093,1
AA2653,AA,American Airlines,BCN,Barcelona,LHR,London,2026-01-13 08:15:00,2026-01-13 09:41:01,2026-01-13 08:43:00,2026-01-13 10:09:01,delayed,28,1147,A320,snow,-9.6,17.7,3.1,13.4,88,rain,17.0,32.8,8.1,8.4,66,0.7,0.7,0.286,8,1,1,0,0,0.754,0.769,0.739,0.81,0.071,1
DL1708,DL,Delta Air Lines,BCN,Barcelona,CDG,Paris,2025-05-13 08:25:00,2025-05-13 09:29:21,2025-05-13 08:35:00,2025-05-13 09:39:21,delayed,10,858,B747,clear,24.8,12.0,12.0,0.0,65,cloudy,25.1,7.2,10.3,0.4,93,0.108,0.016,0.108,8,1,5,0,0,0.767,0.726,0.808,0.83,0.203,1
AZ8116,AZ,ITA Airways,JFK,New York,BCN,Barcelona,2025-02-22 14:55:00,2025-02-22 22:36:15,2025-02-22 14:52:00,2025-02-22 22:33:15,on_time,0,6150,B747,cloudy,20.1,7.8,13.4,0.3,51,rain,9.7,34.6,5.4,11.6,76,0.475,0.128,0.475,14,5,2,1,0,0.558,0.649,0.468,0.74,0.234,0
DL7210,DL,Delta Air Lines,LHR,London,ORY,Paris,2025-12-20 05:10:00,2025-12-20 05:37:22,2025-12-20 05:06:00,2025-12-20 05:33:22,on_time,0,365,A380,clear,26.4,12.3,15.5,0.0,73,storm,29.4,34.0,1.1,23.1,78,0.884,0.088,0.884,5,5,12,1,0,0.146,0.222,0.069,0.83,0.213,0
EK1428,EK,Emirates,DXB,Dubai,JFK,New York,2025-02-10 22:10:00,2025-02-11 11:55:04,2025-02-10 22:07:00,2025-02-11 11:52:04,on_time,0,11001,B737,rain,11.5,25.7,6.6,4.1,71,clear,25.7,13.2,13.5,0.0,43,0.464,0.464,0.0,22,0,2,0,0,0.317,0.172,0.461,0.88,0.146,0
TK1181,TK,Turkish Airlines,FCO,Rome,BCN,Barcelona,2025-07-21 11:50:00,2025-07-21 12:53:27,2025-07-21 11:51:00,2025-07-21 12:54:27,on_time,0,846,B787,clear,16.8,14.4,19.3,0.0,63,storm,26.8,35.7,1.3,27.8,66,1.0,0.0,1.0,11,0,7,0,0,0.624,0.743,0.505,0.77,0.112,0
VY3268,VY,Vueling,DXB,Dubai,CDG,Paris,2026-01-26 14:05:00,2026-01-26 20:37:51,2026-01-26 14:01:00,2026-01-26 20:33:51,on_time,0,5238,A330,clear,21.3,3.6,15.6,0.0,55,snow,-1.4,19.7,1.7,12.6,77,0.715,0.0,0.715,14,0,1,0,0,0.508,0.554,0.461,0.7,0.11,0
U21954,U2,easyJet,CDG,Paris,LHR,London,2025-07-16 08:35:00,2025-07-16 09:00:57,2025-07-16 08:39:00,2025-07-16 09:04:57,on_time,0,346,A380,cloudy,11.0,24.8,10.8,0.3,63,storm,18.2,62.0,1.6,11.8,54,0.86,0.174,0.86,8,2,7,0,0,0.764,0.663,0.864,0.72,0.23,0
EK2149,EK,Emirates,FCO,Rome,LHR,London,2025-02-13 01:00:00,2025-02-13 02:48:13,2025-02-13 01:00:00,2025-02-13 02:48:13,on_time,0,1443,B737,snow,-4.5,9.1,3.3,10.9,51,clear,23.1,10.9,17.9,0.0,95,0.578,0.578,0.118,1,3,2,0,0,0.12,0.241,0.0,0.88,0.161,0
VY4273,VY,Vueling,LHR,London,BCN,Barcelona,2025-02-10 10:25:00,2025-02-10 11:51:01,2025-02-10 10:54:00,2025-02-10 12:20:01,delayed,29,1147,E190,cloudy,26.9,10.9,8.8,0.2,73,clear,24.7,4.8,17.5,0.0,72,0.228,0.094,0.228,10,0,2,0,0,0.716,0.756,0.676,0.7,0.134,1
VY9063,VY,Vueling,DXB,Dubai,ORY,Paris,2025-03-15 06:50:00,2025-03-15 13:23:27,2025-03-15 06:53:00,2025-03-15 13:26:27,on_time,0,5246,A320,clear,25.3,2.9,15.7,0.0,34,rain,15.6,25.6,5.6,7.4,76,0.476,0.027,0.476,6,5,3,1,0,0.336,0.329,0.342,0.7,0.064,0
BA2223,BA,British Airways,FCO,Rome,CDG,Paris,2026-01-08 07:55:00,2026-01-08 09:17:30,2026-01-08 08:45:00,2026-01-08 10:07:30,delayed,50,1100,A380,cloudy,10.6,23.2,6.3,0.4,57,rain,19.7,31.4,7.2,6.4,83,0.299,0.176,0.299,7,3,1,0,0,0.55,0.292,0.808,0.82,0.198,1
BA2152,BA,British Airways,JFK,New York,BCN,Barcelona,2025-10-05 20:45:00,2025-10-06 04:26:15,2025-10-05 20:48:00,2025-10-06 04:29:15,on_time,0,6150,A330,clear,33.8,8.5,19.5,0.0,94,rain,9.3,36.5,6.5,6.8,43,0.392,0.1,0.392,20,6,10,1,0,0.296,0.383,0.209,0.82,0.234,0
IB3778,IB,Iberia,LHR,London,BCN,Barcelona,2025-05-14 09:45:00,2025-05-14 11:11:01,2025-05-14 09:40:00,2025-05-14 11:06:01,on_time,0,1147,A330,clear,28.8,4.9,15.2,0.0,83,cloudy,21.4,22.1,8.8,0.1,56,0.241,0.0,0.241,9,2,5,0,0,0.779,0.71,0.849,0.76,0.134,0
AZ7562,AZ,ITA Airways,FCO,Rome,JFK,New York,2025-09-20 13:55:00,2025-09-20 22:29:52,2025-09-20 13:57:00,2025-09-20 22:31:52,on_time,0,6865,B777,clear,17.5,9.4,17.4,0.0,46,cloudy,13.5,6.6,6.7,0.0,91,0.277,0.0,0.277,13,5,9,1,0,0.548,0.66,0.437,0.74,0.128,0
EK1236,EK,Emirates,DXB,Dubai,JFK,New York,2025-08-14 10:35:00,2025-08-15 00:20:04,2025-08-14 10:38:00,2025-08-15 00:23:04,on_time,0,11001,B787,cloudy,18.8,22.4,8.8,0.2,52,rain,20.0,12.9,9.3,2.0,62,0.444,0.137,0.444,10,3,8,0,0,0.541,0.814,0.268,0.88,0.146,0
AA3736,AA,American Airlines,ORY,Paris,BCN,Barcelona,2025-09-19 07:30:00,2025-09-19 08:31:57,2025-09-19 07:31:00,2025-09-19 08:32:57,on_time,0,826,B747,fog,1.1,6.6,0.5,0.3,55,storm,18.0,60.7,1.7,19.1,92,0.71,0.55,0.71,7,4,9,0,0,0.606,0.425,0.786,0.81,0.208,0
AZ2490,AZ,ITA Airways,DXB,Dubai,FCO,Rome,2025-12-09 07:35:00,2025-12-09 13:00:43,2025-12-09 08:22:00,2025-12-09 13:47:43,delayed,47,4343,A350,clear,26.0,11.1,10.2,0.0,64,cloudy,21.4,9.9,7.4,0.0,90,0.175,0.103,0.175,7,1,12,0,0,0.476,0.411,0.54,0.74,0.055,1
LH246,LH,Lufthansa,CDG,Paris,DXB,Dubai,2025-06-07 03:25:00,2025-06-07 09:57:51,2025-06-07 04:11:00,2025-06-07 10:43:51,delayed,46,5238,A380,clear,34.0,8.6,10.8,0.0,39,clear,33.9,9.4,13.5,0.0,71,0.122,0.122,0.11,3,5,6,1,0,0.519,0.067,0.971,0.8,0.111,1
AA9060,AA,American Airlines,JFK,New York,DXB,Dubai,2025-11-19 12:45:00,2025-11-20 02:30:04,2025-11-19 12:40:00,2025-11-20 02:25:04,on_time,0,11001,B737,snow,-9.0,29.8,2.6,6.4,80,clear,21.7,13.3,13.2,0.0,38,0.682,0.682,0.14,12,2,11,0,0,0.366,0.675,0.056,0.81,0.24,0
LH2983,LH,Lufthansa,DXB,Dubai,JFK,New York,2025-06-16 14:15:00,2025-06-17 04:00:04,2025-06-16 14:15:00,2025-06-17 04:00:04,on_time,0,11001,B777,clear,21.0,7.3,15.1,0.0,72,storm,16.7,31.3,3.1,8.7,36,0.765,0.068,0.765,14,0,6,0,0,0.494,0.667,0.32,0.8,0.146,0
FR1918,FR,Ryanair,LHR,London,CDG,Paris,2026-01-27 20:55:00,2026-01-27 21:20:57,2026-01-27 20:58:00,2026-01-27 21:23:57,on_time,0,346,A380,fog,14.9,0.1,0.6,0.8,91,cloudy,6.8,15.5,8.4,0.4,57,0.551,0.551,0.369,20,1,1,0,0,0.597,0.629,0.564,0.68,0.11,0
DL6221,DL,Delta Air Lines,DXB,Dubai,JFK,New York,2025-12-04 16:40:00,2025-12-05 06:25:04,2025-12-04 17:11:00,2025-12-05 06:56:04,delayed,31,11001,B737,rain,6.8,26.5,7.1,14.7,60,storm,28.1,54.4,2.3,38.0,86,0.773,0.396,0.773,16,3,12,0,0,0.262,0.426,0.098,0.83,0.146,1
AZ8318,AZ,ITA Airways,FCO,Rome,BCN,Barcelona,2025-03-07 16:00:00,2025-03-07 17:03:27,2025-03-07 16:02:00,2025-03-07 17:05:27,on_time,0,846,A330,clear,25.8,5.8,16.3,0.0,73,snow,-7.0,9.9,1.9,13.6,92,0.519,0.0,0.519,16,4,3,0,0,0.631,0.533,0.73,0.74,0.112,0
FR8917,FR,Ryanair,JFK,New York,FCO,Rome,2025-03-19 14:20:00,2025-03-19 22:54:52,2025-03-19 14:17:00,2025-03-19 22:51:52,on_time,0,6865,A320,clear,21.5,14.3,13.6,0.0,86,rain,3.7,11.7,4.1,10.6,82,0.349,0.0,0.349,14,2,3,0,0,0.399,0.521,0.276,0.68,0.232,0
VY3237,VY,Vueling,LHR,London,CDG,Paris,2026-01-06 19:05:00,2026-01-06 19:30:57,2026-01-06 19:04:00,2026-01-06 19:29:57,on_time,0,346,A380,clear,25.4,1.4,15.3,0.0,51,clear,26.8,3.1,14.0,0.0,75,0.217,0.202,0.217,19,1,1,0,0,0.806,0.82,0.793,0.7,0.11,0
AZ8490,AZ,ITA Airways,DXB,Dubai,BCN,Barcelona,2025-09-25 21:45:00,2025-09-26 04:13:07,2025-09-25 21:50:00,2025-09-26 04:18:07,on_time,0,5175,A320,cloudy,24.1,14.8,10.6,0.1,42,clear,31.1,1.4,10.2,0.0,34,0.159,0.159,0.07,21,3,9,0,0,0.206,0.412,0.0,0.74,0.112,0
EK5008,EK,Emirates,JFK,New York,BCN,Barcelona,2025-02-08 12:25:00,2025-02-08 20:06:15,2025-02-08 13:58:00,2025-02-08 21:39:15,delayed,93,6150,B777,snow,-6.6,24.8,2.4,7.3,34,cloudy,27.6,16.3,7.6,0.0,86,0.66,0.66,0.223,12,5,2,1,0,0.694,0.516,0.871,0.88,0.234,1
TK7479,TK,Turkish Airlines,ORY,Paris,BCN,Barcelona,2025-04-13 13:50:00,2025-04-13 14:51:57,2025-04-13 13:53:00,2025-04-13 14:54:57,on_time,0,826,A320,clear,20.2,8.6,11.1,0.0,59,clear,21.5,8.7,15.3,0.0,47,0.16,0.075,0.16,13,6,4,1,0,0.565,0.587,0.543,0.77,0.208,0
U24441,U2,easyJet,BCN,Barcelona,JFK,New York,2025-07-18 15:45:00,2025-07-18 23:26:15,2025-07-18 15:45:00,2025-07-18 23:26:15,on_time,0,6150,A321,rain,6.8,26.9,6.9,7.7,78,rain,20.2,37.8,8.2,2.0,81,0.324,0.324,0.321,15,4,7,0,0,0.445,0.553,0.337,0.72,0.173,0
LH344,LH,Lufthansa,CDG,Paris,FCO,Rome,2025-10-14 11:45:00,2025-10-14 13:07:30,2025-10-14 11:57:00,2025-10-14 13:19:30,delayed,12,1100,E190,fog,8.0,2.6,1.7,0.6,41,cloudy,16.1,6.6,13.2,0.1,86,0.516,0.516,0.249,11,1,10,0,0,0.41,0.451,0.37,0.8,0.116,1
BA5324,BA,British Airways,BCN,Barcelona,CDG,Paris,2025-12-20 18:35:00,2025-12-20 19:39:21,2025-12-20 18:36:00,2025-12-20 19:40:21,on_time,0,858,A380,clear,19.5,0.2,13.6,0.0,40,clear,20.1,3.1,14.9,0.0,91,0.116,0.0,0.116,18,5,12,1,0,0.752,0.771,0.733,0.82,0.203,0
FR1576,FR,Ryanair,ORY,Paris,CDG,Paris,2025-11-01 11:30:00,2025-11-01 11:32:33,2025-11-01 11:25:00,2025-11-01 11:27:33,on_time,0,34,B747,cloudy,23.5,11.9,13.4,0.2,93,cloudy,27.6,11.1,12.5,0.1,33,0.15,0.15,0.058,11,5,11,1,0,0.581,0.606,0.555,0.68,0.198,0
LH4253,LH,Lufthansa,LHR,London,JFK,New York,2025-05-19 11:05:00,2025-05-19 18:00:30,2025-05-19 11:02:00,2025-05-19 17:57:30,on_time,0,5540,B747,clear,27.4,4.9,15.2,0.0,46,cloudy,17.0,16.1,11.1,0.3,41,0.21,0.067,0.21,11,0,5,0,0,0.776,0.703,0.85,0.8,0.068,0
LH377,LH,Lufthansa,ORY,Paris,BCN,Barcelona,2025-09-14 23:00:00,2025-09-15 00:01:57,2025-09-15 00:02:00,2025-09-15 01:03:57,delayed,62,826,E190,rain,6.5,30.3,8.7,7.3,46,fog,9.8,7.9,0.6,0.4,93,0.475,0.454,0.475,23,6,9,1,0,0.276,0.428,0.125,0.8,0.208,1
AA6926,AA,American Airlines,DXB,Dubai,ORY,Paris,2025-04-09 19:00:00,2025-04-10 01:33:27,2025-04-09 18:59:00,2025-04-10 01:32:27,on_time,0,5246,A320,cloudy,17.9,12.9,9.3,0.4,50,rain,4.2,31.1,7.4,4.7,76,0.413,0.125,0.413,19,2,4,0,0,0.423,0.68,0.166,0.81,0.064,0
TK5739,TK,Turkish Airlines,JFK,New York,FCO,Rome,2026-01-05 07:45:00,2026-01-05 16:19:52,2026-01-05 07:48:00,2026-01-05 16:22:52,on_time,0,6865,B787,cloudy,12.2,9.4,9.7,0.1,86,fog,3.3,3.5,1.3,0.1,75,0.536,0.131,0.536,7,0,1,0,0,0.37,0.394,0.346,0.77,0.232,0
LH4146,LH,Lufthansa,LHR,London,BCN,Barcelona,2025-05-13 08:05:00,2025-05-13 09:31:01,2025-05-13 08:06:00,2025-05-13 09:32:01,on_time,0,1147,B737,cloudy,11.2,12.5,12.8,0.5,48,clear,30.3,9.4,15.0,0.0,55,0.248,0.248,0.0,8,1,5,0,0,0.813,0.71,0.916,0.8,0.134,0
AF2020,AF,Air France,CDG,Paris,DXB,Dubai,2025-12-16 13:20:00,2025-12-16 19:52:51,2025-12-16 14:14:00,2025-12-16 20:46:51,delayed,54,5238,A330,cloudy,22.2,17.7,8.3,0.2,62,clear,16.0,3.0,14.4,0.0,71,0.106,0.091,0.106,13,1,12,0,0,0.703,0.625,0.781,0.78,0.111,1
LH1121,LH,Lufthansa,CDG,Paris,FCO,Rome,2025-03-02 13:30:00,2025-03-02 14:52:30,2025-03-02 13:28:00,2025-03-02 14:50:30,on_time,0,1100,A330,clear,24.9,10.5,15.7,0.0,31,cloudy,12.0,8.9,14.7,0.1,81,0.048,0.0,0.048,13,6,3,1,0,0.545,0.501,0.59,0.8,0.116,0
DL6016,DL,Delta Air Lines,JFK,New York,FCO,Rome,2025-08-18 19:55:00,2025-08-19 04:29:52,2025-08-18 21:04:00,2025-08-19 05:38:52,delayed,69,6865,A350,clear,33.8,11.9,19.3,0.0,66,storm,24.3,61.5,4.3,30.4,84,0.807,0.0,0.807,19,0,8,0,0,0.412,0.727,0.097,0.83,0.232,1
AZ4748,AZ,ITA Airways,DXB,Dubai,LHR,London,2025-09-25 14:45:00,2025-09-25 21:37:16,2025-09-25 16:41:00,2025-09-25 23:33:16,delayed,116,5497,A321,rain,11.6,22.3,5.0,4.2,51,rain,15.8,21.4,6.9,1.3,58,0.395,0.395,0.374,14,3,9,0,0,0.56,0.689,0.432,0.74,0.07,1
BA2610,BA,British Airways,JFK,New York,BCN,Barcelona,2025-12-14 14:05:00,2025-12-14 21:46:15,2025-12-14 14:10:00,2025-12-14 21:51:15,on_time,0,6150,A350,rain,16.9,33.3,4.0,1.2,71,cloudy,21.4,20.5,8.1,0.0,53,0.414,0.414,0.089,14,6,12,1,0,0.56,0.473,0.648,0.82,0.234,0
EK7992,EK,Emirates,FCO,Rome,DXB,Dubai,2025-09-21 14:20:00,2025-09-21 19:45:43,2025-09-21 14:25:00,2025-09-21 19:50:43,on_time,0,4343,A350,clear,23.3,5.8,14.9,0.0,68,clear,26.0,4.6,15.5,0.0,90,0.132,0.132,0.077,14,6,9,1,0,0.655,0.532,0.777,0.88,0.238,0
EK1532,EK,Emirates,DXB,Dubai,CDG,Paris,2025-11-18 09:25:00,2025-11-18 15:57:51,2025-11-18 09:28:00,2025-11-18 16:00:51,on_time,0,5238,B747,clear,34.8,7.4,14.2,0.0,47,rain,21.2,36.9,5.9,14.5,50,0.591,0.082,0.591,9,1,11,0,0,0.754,0.87,0.637,0.88,0.11,0
AF7290,AF,Air France,LHR,London,JFK,New York,2025-03-14 13:40:00,2025-03-14 20:35:30,2025-03-14 13:45:00,2025-03-14 20:40:30,on_time,0,5540,A321,cloudy,18.5,23.4,12.3,0.1,58,clear,33.7,7.3,18.8,0.0,55,0.279,0.279,0.001,13,4,3,0,0,0.682,0.58,0.785,0.78,0.068,0
TK3808,TK,Turkish Airlines,JFK,New York,DXB,Dubai,2025-10-04 15:00:00,2025-10-05 04:45:04,2025-10-04 16:21:00,2025-10-05 06:06:04,delayed,81,11001,B787,rain,21.3,32.9,3.9,6.7,40,clear,17.4,13.9,17.3,0.0,74,0.356,0.356,0.031,15,5,10,1,0,0.4,0.437,0.364,0.77,0.24,1
EK8656,EK,Emirates,LHR,London,ORY,Paris,2025-04-15 20:05:00,2025-04-15 20:32:22,2025-04-15 20:08:00,2025-04-15 20:35:22,on_time,0,365,B777,clear,34.3,14.7,16.7,0.0,36,rain,11.8,26.6,4.9,12.5,64,0.311,0.27,0.311,20,1,4,0,0,0.395,0.546,0.244,0.88,0.213,0
AF2319,AF,Air France,DXB,Dubai,LHR,London,2025-08-08 17:15:00,2025-08-09 00:07:16,2025-08-08 17:12:00,2025-08-09 00:04:16,on_time,0,5497,A330,clear,17.9,11.6,17.7,0.0,89,storm,17.1,76.4,2.5,8.7,42,0.704,0.181,0.704,17,4,8,0,0,0.67,0.894,0.446,0.78,0.07,0
VY5541,VY,Vueling,CDG,Paris,LHR,London,2026-01-11 06:55:00,2026-01-11 07:20:57,2026-01-11 08:55:00,2026-01-11 09:20:57,delayed,120,346,B737,fog,16.1,3.6,0.9,0.4,54,clear,31.3,13.0,17.7,0.0,71,0.831,0.831,0.071,6,6,1,1,0,0.367,0.445,0.289,0.7,0.23,1
AA7149,AA,American Airlines,LHR,London,FCO,Rome,2025-04-12 19:20:00,2025-04-12 21:08:13,2025-04-12 19:20:00,2025-04-12 21:08:13,on_time,0,1443,A380,clear,18.1,10.1,14.8,0.0,72,cloudy,14.9,18.4,15.0,0.0,38,0.197,0.197,0.196,19,5,4,1,0,0.523,0.63,0.416,0.81,0.138,0
TK8784,TK,Turkish Airlines,FCO,Rome,DXB,Dubai,2025-02-19 09:30:00,2025-02-19 14:55:43,2025-02-19 09:26:00,2025-02-19 14:51:43,on_time,0,4343,A321,rain,11.3,22.7,3.5,6.8,37,storm,12.7,38.9,3.8,17.6,54,0.936,0.25,0.936,9,2,2,0,0,0.562,0.616,0.509,0.77,0.238,0
BA3619,BA,British Airways,LHR,London,ORY,Paris,2025-06-09 20:00:00,2025-06-09 20:27:22,2025-06-09 20:02:00,2025-06-09 20:29:22,on_time,0,365,B787,clear,27.4,11.6,10.3,0.0,81,clear,19.3,9.0,11.3,0.0,88,0.056,0.0,0.056,20,0,6,0,0,0.374,0.404,0.345,0.82,0.213,0
VY8984,VY,Vueling,DXB,Dubai,BCN,Barcelona,2026-01-20 08:50:00,2026-01-20 15:18:07,2026-01-20 09:50:00,2026-01-20 16:18:07,delayed,60,5175,A321,cloudy,6.1,18.9,6.3,0.1,60,cloudy,25.1,5.7,13.0,0.3,42,0.165,0.162,0.165,8,1,1,0,0,0.556,0.731,0.381,0.7,0.112,1
BA4241,BA,British Airways,FCO,Rome,DXB,Dubai,2025-05-30 22:45:00,2025-05-31 04:10:43,2025-05-30 22:45:00,2025-05-31 04:10:43,on_time,0,4343,B787,clear,34.5,10.2,16.4,0.0,65,clear,30.9,1.0,14.5,0.0,46,0.268,0.268,0.02,22,4,5,0,0,0.087,0.099,0.075,0.82,0.238,0
BA4431,BA,British Airways,DXB,Dubai,JFK,New York,2025-02-28 07:10:00,2025-02-28 20:55:04,2025-02-28 07:08:00,2025-02-28 20:53:04,on_time,0,11001,B787,clear,16.3,9.8,11.1,0.0,55,cloudy,15.4,6.3,14.5,0.2,80,0.082,0.082,0.0,7,4,2,0,0,0.372,0.36,0.385,0.82,0.146,0
IB7580,IB,Iberia,LHR,London,JFK,New York,2026-01-15 09:25:00,2026-01-15 16:20:30,2026-01-15 10:09:00,2026-01-15 17:04:30,delayed,44,5540,A380,clear,28.3,13.4,18.9,0.0,87,fog,10.5,2.4,1.8,0.5,85,0.672,0.0,0.672,9,3,1,0,0,0.674,0.797,0.551,0.76,0.068,1
EK9127,EK,Emirates,FCO,Rome,ORY,Paris,2025-06-24 10:55:00,2025-06-24 12:16:40,2025-06-24 10:55:00,2025-06-24 12:16:40,on_time,0,1089,A321,cloudy,15.2,12.0,14.3,0.4,84,clear,22.2,6.2,19.6,0.0,30,0.105,0.105,0.093,10,1,6,0,0,0.635,0.811,0.458,0.88,0.138,0
TK662,TK,Turkish Airlines,CDG,Paris,DXB,Dubai,2025-12-01 06:20:00,2025-12-01 12:52:51,2025-12-01 06:20:00,2025-12-01 12:52:51,on_time,0,5238,A321,snow,-6.8,16.1,3.4,17.3,30,cloudy,25.1,14.7,7.7,0.0,91,0.793,0.793,0.078,6,0,12,0,0,0.431,0.426,0.436,0.77,0.111,0
TK3329,TK,Turkish Airlines,FCO,Rome,JFK,New York,2025-11-11 15:10:00,2025-11-11 23:44:52,2025-11-11 15:13:00,2025-11-11 23:47:52,on_time,0,6865,B747,cloudy,9.7,10.5,10.0,0.3,58,rain,21.4,30.0,6.1,5.0,41,0.511,0.255,0.511,15,1,11,0,0,0.365,0.607,0.123,0.77,0.128,0
AF4455,AF,Air France,LHR,London,DXB,Dubai,2026-01-15 11:30:00,2026-01-15 18:22:16,2026-01-15 11:41:00,2026-01-15 18:33:16,delayed,11,5497,A350,cloudy,17.0,24.6,12.7,0.3,46,cloudy,10.6,6.0,7.5,0.4,58,0.187,0.134,0.187,11,3,1,0,0,0.587,0.573,0.601,0.78,0.223,1
AA6265,AA,American Airlines,CDG,Paris,DXB,Dubai,2025-09-16 16:00:00,2025-09-16 22:32:51,2025-09-16 17:26:00,2025-09-16 23:58:51,delayed,86,5238,A380,rain,8.1,17.9,6.9,3.3,51,storm,25.5,74.1,4.4,20.2,83,0.867,0.327,0.867,16,1,9,0,0,0.379,0.396,0.362,0.81,0.111,1
VY1902,VY,Vueling,LHR,London,ORY,Paris,2025-10-28 14:55:00,2025-10-28 15:22:22,2025-10-28 14:53:00,2025-10-28 15:20:22,on_time,0,365,A350,clear,23.5,3.0,10.1,0.0,43,clear,22.3,10.3,15.0,0.0,79,0.144,0.144,0.0,14,1,10,0,0,0.532,0.523,0.542,0.7,0.213,0
AA5956,AA,American Airlines,FCO,Rome,BCN,Barcelona,2025-03-20 07:35:00,2025-03-20 08:38:27,2025-03-20 07:39:00,2025-03-20 08:42:27,on_time,0,846,B737,rain,12.7,38.6,4.1,7.0,63,rain,15.3,27.7,6.5,10.6,82,0.448,0.448,0.356,7,3,3,0,0,0.609,0.356,0.862,0.81,0.112,0
LH7916,LH,Lufthansa,JFK,New York,ORY,Paris,2025-03-02 10:50:00,2025-03-02 18:07:24,2025-03-02 10:52:00,2025-03-02 18:09:24,on_time,0,5832,A330,rain,15.8,22.1,10.0,3.6,76,cloudy,23.1,15.2,14.4,0.5,93,0.221,0.221,0.125,10,6,3,1,0,0.84,0.766,0.914,0.8,0.193,0
U2528,U2,easyJet,BCN,Barcelona,DXB,Dubai,2025-09-22 17:30:00,2025-09-22 23:58:07,2025-09-22 18:17:00,2025-09-23 00:45:07,delayed,47,5175,E190,clear,15.6,1.6,10.8,0.0,75,fog,10.1,2.4,2.0,1.0,71,0.556,0.0,0.556,17,0,9,0,0,0.573,0.837,0.309,0.72,0.185,1
BA787,BA,British Airways,LHR,London,ORY,Paris,2025-10-28 05:00:00,2025-10-28 05:27:22,2025-10-28 05:03:00,2025-10-28 05:30:22,on_time,0,365,A320,cloudy,18.2,19.5,9.6,0.1,39,clear,31.0,5.2,12.2,0.0,70,0.288,0.288,0.094,5,1,10,0,0,0.048,0.095,0.0,0.82,0.213,0
TK2057,TK,Turkish Airlines,LHR,London,CDG,Paris,2025-12-03 10:50:00,2025-12-03 11:15:57,2025-12-03 10:50:00,2025-12-03 11:15:57,on_time,0,346,B737,rain,12.0,10.2,7.2,12.6,65,snow,-4.5,12.2,3.7,4.7,67,0.572,0.315,0.572,10,2,12,0,0,0.8,0.761,0.84,0.77,0.11,0
AA6592,AA,American Airlines,CDG,Paris,LHR,London,2025-04-23 22:25:00,2025-04-23 22:50:57,2025-04-23 22:28:00,2025-04-23 22:53:57,on_time,0,346,A321,cloudy,11.5,20.2,14.8,0.3,86,clear,27.4,14.2,14.1,0.0,33,0.161,0.0,0.161,22,2,4,0,0,0.227,0.299,0.156,0.81,0.23,0
BA4764,BA,British Airways,FCO,Rome,BCN,Barcelona,2026-01-23 14:45:00,2026-01-23 15:48:27,2026-01-23 14:47:00,2026-01-23 15:50:27,on_time,0,846,B747,snow,-9.8,23.7,4.9,4.6,92,cloudy,8.3,18.5,14.9,0.0,50,0.648,0.648,0.053,14,4,1,0,0,0.44,0.436,0.444,0.82,0.112,0
U24706,U2,easyJet,CDG,Paris,FCO,Rome,2025-04-04 12:20:00,2025-04-04 13:42:30,2025-04-04 12:54:00,2025-04-04 14:16:30,delayed,34,1100,A320,clear,20.9,3.1,14.7,0.0,36,cloudy,14.2,17.4,14.6,0.4,58,0.147,0.067,0.147,12,4,4,0,0,0.583,0.659,0.506,0.72,0.116,1
DL7728,DL,Delta Air Lines,LHR,London,ORY,Paris,2025-03-30 09:30:00,2025-03-30 09:57:22,2025-03-30 09:31:00,2025-03-30 09:58:22,on_time,0,365,A380,cloudy,16.4,5.4,12.5,0.1,67,cloudy,24.8,19.4,12.9,0.2,75,0.154,0.141,0.154,9,6,3,1,0,0.651,0.627,0.676,0.83,0.213,0
